persona_id,email_istituzionale,email_pec,form_contatti_url,telefono_e164,indirizzo_ufficio,sito_ufficiale,fonte_url,fonte_data
307471,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307471,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307471,2025-08-17
307680,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307680,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307680,2025-08-17
307680,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307680,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307680,2025-08-17
307680,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307680,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307680,2025-08-17
307376,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307376,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307376,2025-08-17
307376,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307376,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307376,2025-08-17
307376,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307376,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307376,2025-08-17
307376,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307376,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307376,2025-08-17
307138,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307138,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307138,2025-08-17
307822,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307822,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307822,2025-08-17
307822,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307822,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307822,2025-08-17
307790,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307790,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307790,2025-08-17
307790,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307790,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307790,2025-08-17
307416,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307416,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307416,2025-08-17
307416,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307416,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307416,2025-08-17
307435,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307435,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307435,2025-08-17
307435,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307435,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307435,2025-08-17
307531,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307531,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307531,2025-08-17
307531,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307531,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307531,2025-08-17
308845,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308845,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308845,2025-08-17
308845,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308845,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308845,2025-08-17
307302,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307302,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307302,2025-08-17
307302,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307302,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307302,2025-08-17
307302,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307302,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307302,2025-08-17
307302,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307302,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307302,2025-08-17
307302,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307302,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307302,2025-08-17
307302,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307302,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307302,2025-08-17
307302,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307302,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307302,2025-08-17
308824,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308824,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308824,2025-08-17
307575,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307575,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307575,2025-08-17
307575,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307575,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307575,2025-08-17
301457,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=301457,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=301457,2025-08-17
307455,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307455,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307455,2025-08-17
307455,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307455,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307455,2025-08-17
308923,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308923,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308923,2025-08-17
308923,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308923,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308923,2025-08-17
308923,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308923,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308923,2025-08-17
308923,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308923,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308923,2025-08-17
308839,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308839,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308839,2025-08-17
308839,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308839,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308839,2025-08-17
308839,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308839,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308839,2025-08-17
308839,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308839,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308839,2025-08-17
308839,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308839,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308839,2025-08-17
308764,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308764,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308764,2025-08-17
308764,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308764,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308764,2025-08-17
308764,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308764,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308764,2025-08-17
308762,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308762,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308762,2025-08-17
308762,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308762,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308762,2025-08-17
308762,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308762,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308762,2025-08-17
308762,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308762,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308762,2025-08-17
308792,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308792,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308792,2025-08-17
308792,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308792,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308792,2025-08-17
308792,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308792,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308792,2025-08-17
308792,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308792,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308792,2025-08-17
308905,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308905,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308905,2025-08-17
308905,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308905,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308905,2025-08-17
307452,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307452,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307452,2025-08-17
308940,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308940,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308940,2025-08-17
308940,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308940,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308940,2025-08-17
308940,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308940,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308940,2025-08-17
308940,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308940,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308940,2025-08-17
308940,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308940,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308940,2025-08-17
308940,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308940,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308940,2025-08-17
308796,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308796,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308796,2025-08-17
308796,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308796,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308796,2025-08-17
308796,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308796,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308796,2025-08-17
308924,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308924,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308924,2025-08-17
308924,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308924,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308924,2025-08-17
308924,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308924,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308924,2025-08-17
308924,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308924,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308924,2025-08-17
308924,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308924,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308924,2025-08-17
308924,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308924,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308924,2025-08-17
308924,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308924,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308924,2025-08-17
308924,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308924,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308924,2025-08-17
308924,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308924,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308924,2025-08-17
307511,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307511,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307511,2025-08-17
307511,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307511,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307511,2025-08-17
308101,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308101,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308101,2025-08-17
308101,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308101,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308101,2025-08-17
308101,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308101,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308101,2025-08-17
307612,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307612,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307612,2025-08-17
307612,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307612,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307612,2025-08-17
307612,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307612,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307612,2025-08-17
302789,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=302789,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=302789,2025-08-17
302789,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=302789,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=302789,2025-08-17
302789,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=302789,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=302789,2025-08-17
302789,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=302789,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=302789,2025-08-17
307304,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307304,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307304,2025-08-17
307304,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307304,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307304,2025-08-17
307561,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307561,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307561,2025-08-17
307561,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307561,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307561,2025-08-17
307561,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307561,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307561,2025-08-17
308243,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308243,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308243,2025-08-17
308243,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308243,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308243,2025-08-17
308243,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308243,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308243,2025-08-17
308243,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308243,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308243,2025-08-17
308881,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308881,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308881,2025-08-17
308881,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308881,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308881,2025-08-17
308881,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308881,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308881,2025-08-17
307161,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307161,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307161,2025-08-17
307161,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307161,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307161,2025-08-17
302794,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=302794,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=302794,2025-08-17
302794,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=302794,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=302794,2025-08-17
302794,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=302794,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=302794,2025-08-17
306398,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=306398,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=306398,2025-08-17
306398,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=306398,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=306398,2025-08-17
306398,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=306398,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=306398,2025-08-17
307826,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307826,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307826,2025-08-17
308936,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308936,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308936,2025-08-17
308936,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308936,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308936,2025-08-17
307134,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307134,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307134,2025-08-17
308827,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308827,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308827,2025-08-17
308827,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308827,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308827,2025-08-17
308827,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308827,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308827,2025-08-17
308827,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308827,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308827,2025-08-17
308807,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308807,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308807,2025-08-17
308807,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308807,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308807,2025-08-17
308807,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308807,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308807,2025-08-17
307752,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307752,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307752,2025-08-17
307752,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307752,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307752,2025-08-17
307752,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307752,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307752,2025-08-17
307752,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307752,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307752,2025-08-17
308829,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308829,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308829,2025-08-17
308829,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308829,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308829,2025-08-17
308829,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308829,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308829,2025-08-17
307312,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307312,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307312,2025-08-17
307312,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307312,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307312,2025-08-17
307657,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307657,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307657,2025-08-17
307657,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307657,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307657,2025-08-17
308906,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308906,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308906,2025-08-17
